rts-ticker,isin
AAAK,GRS059063008
AAAP,GRS059064006
ADMIE,GRS518003009
AEGEK,GRS182003004
AEGN,GRS495003006
AEGNB1,GRC4951193D4
AETF,GRF000153004
AKRIT,GRS373173004
ALMY,GRS289103004
ALPHA,GRS015003007
ANDRO,GRS433003019
ANEK,GRS316003003
ANEP,GRS316007004
ANEPO,GRS316007012
ASCO,GRS404003006
ASTAK,GRS331043000
ATEK,GRS340263003
ATRUST,GRS504003021
ATTICA,GRS144003001
ATTICAB1,GRC1441197B3
AVAX,GRS213213002
AVE,GRS489003004
B:AEGNB1,GRC4951193D4
B:ATTICAB1,GRC1441197B3
B:BANDFB1,GRC8171186B7
B:CMPB1,GRC5211214B5
B:CORALB1,GRC8161185B1
B:CPLPB1,GRC823121AB9
B:CPLPB2,GRC8231227D3
B:DELTECHB1,GRC815117CD9
B:ELHAB1,GRC281121BD8
B:G010817A1,GR0114029540
B:G040220A2,GR0128016731
B:G050219A2,GR0114031561
B:G050221A2,GR0124037715
B:G051217A2,GR0114030555
B:G051217B2,GR0124034688
B:G051217C2,GR0128015725
B:G051217D2,GR0133011248
B:G051217E2,GR0138015814
B:G090312A1,GR0128010676
B:G090312B1,GR0128011682
B:G090312C1,GR0128012698
B:G090312D1,GR0128013704
B:G090312E1,GR0128014710
B:G090312F1,GR0133006198
B:G090312G1,GR0133007204
B:G090312H1,GR0133008210
B:G090312I1,GR0133009226
B:G090312J1,GR0133010232
B:G090312K1,GR0138005716
B:G090312L1,GR0138006722
B:G090312M1,GR0138007738
B:G090312N1,GR0138008744
B:G090312O1,GR0138009759
B:G090312P1,GR0138010765
B:G090312Q1,GR0138011771
B:G090312R1,GR0138012787
B:G090312S1,GR0138013793
B:G090312T1,GR0138014809
B:G090922A2,GR0004129558
B:G091222A2,GR0004130564
B:G100622A2,GR0004128543
B:G100921A2,GR0004125515
B:G101221A2,GR0004126521
B:G110322A2,GR0004127537
B:G110621A2,GR0004124500
B:G120319A2,GR0124035693
B:G120521A2,GR0114032577
B:G150218A2,GR0118017657
B:G150219A2,GR0112009718
B:G150219B2,GR0116007924
B:G150219C2,GR0118018663
B:G160921A2,GR0506002501
B:G160922A2,GR0506003517
B:G180620A2,GR0124036709
B:G210120A2,GR0138016820
B:G220420A2,GR0118020685
B:G230719A2,GR0118019679
B:G240321A2,GR0138017836
B:G260122A2,GR0124038721
B:G280722A2,GR0514024216
B:GEKTERNAB1,GRC1451184D4
B:GEKTERNAB2,GRC1451207D3
B:GEKTERNAB3,GRC145121CD2
B:LAMDAB1,GRC2451207D1
B:LAMDAB2,GRC2451227D9
B:MLSB1,GRC422116743
B:MLSB2,GRC4221178B3
B:MLSB3,GRC4221197B3
B:MOHB1,GRC4261213D5
B:NOVALB1,GRC824121CD0
B:OPAPB2,GRC419120AD7
B:PREMIAB1,GRC4971221B3
B:PRODEAB1,GRC5091217D9
B:ROENB1,GRC807121CB5
B:SBB1,GRC8261222B1
B:TENERGFB2,GRC813119AD1
BANDFB1,GRC8171186B7
BELA,GRS282183003
BIOKA,GRS165063009
