rts-ticker,isin
1COV,DE0006062144
1SXP,DE000A3ENQ51
2B5,CNE100001TJ4
2SU,US83410S1087
4SCI,IT0005503989
4X0,AT0000A3FW25
8TRA,DE000TRAT0N7
A2A,IT0001233417
AAD,DE0005093108
AAG,AT0000A2KLN5
AAL,US02376R1023
AALB,NL0000852564
AAPL,US0378331005
ABBV,US00287Y1091
ABC,US03073E1055
ABE,AT0000824206
ABIN,BE0974293251
ABN,NL0011540547
ABNB,US0090661010
ABT,US0028241000
AC,FR0000120404
ACA,FR0000045072
ACAG,AT0000A325L0
ACKB,BE0003764785
ACS,ES0167050915
ACX,ES0132105018
AD,NL0011794037
AD2,CNE1000001S0
ADBE,US00724F1012
ADI,US0326541051
ADJ,LU1250154413
ADKO,AT000ADDIKO0
ADL,DE0005008007
ADP,US0530151036
ADPA,FR0010340141
ADS,DE000A1EWWW0
ADSK,US0527691069
ADTN,US00486H1059
ADV,DE0005103006
ADYE,NL0012969182
AED01278S231,AED01278S231
AED01279S239,AED01279S239
AED01280S237,AED01280S237
AED01281S235,AED01281S235
AED01282S233,AED01282S233
AEGN,BMG0112X1056
AENA,ES0105046009
AEPC,US0255371017
AFK,FR001400J770
AFL,US0010551028
AFX,DE0005313704
AG1,DE000A2LQ884
AGCO,US0010841023
AGEN,IT0000062072
AGN,NL0000303709
AGR,AT000AGRANA3
AGS,BE0974264930
AHLA,US01609W1027
AI,FR0000120073
AIG,US0268747849
AINC,US12468P1049
AIR,NL0000235190
AIRF,FR0000031122
AIXT,DE000A0WMPJ6
AJ92,AT0000A0VY26
AKAM,US00971T1016
AKE,FR0010313833
AKZO,NL0013267909
AL94,AT0000A0W7J4
ALBE,US0126531013
ALCA,US0138721065
ALFE,NL0012817175
ALGN,US0162551016
ALHG,FR001400TL40
ALLS,US0200021014
ALM,ES0157097017
ALSO,FR0010220475
ALTR,US02209S1033
ALV,DE0008404005
AM00,AT0000A0W7Q9
AM01,AT0000A0W7R7
AM11,FR0013284304
AM24,LU2611732632
AM25,LU2611732475
AM26,LU2611731824
AM27,LU2611732046
AM28,LU2572257124
AM29,LU1681047319
AM30,FR0014003FW1
AM31,LU1602144229
AM32,LU1829219127
AM33,LU2182388400
AM3D,DE000A111338
AMAD,ES0109067019
AMAG,AT00000AMAG3
AMAT,US0382221051
AMC2,US00165C3025
AMCE,US00165C1045
AMD,US0079031078
AME,US0311001004
AMGN,US0311621009
AMP,IT0004056880
AMPF,US03076C1062
AMS,AT0000A3EPA4
AMS2,AT0000A3EPA4
AMTG,US03027X1000
AMUN,FR0004125920
AMZN,US0231351067
AN90,AT0000A0WRS0
AN92,AT0000A0WRU6
ANA,ES0125220311
ANDR,AT0000730007
ANET,US0404131064
ANSS,US03662Q1058
AO21,AT0000A0WSP4
AOC,CNE1000001T8
AOX,DE000A0LD2U1
APAM,LU0569974404
APCD,US0091581068
APH,US0320951017
ARDA,US0394831020
ARGX,NL0010832176
ARL,DE0005408116
ASMI,NL0000334118
ASML,NL0010273215
ASMN,USN070592100
AT0000158209,AT0000158209
AT0000158241,AT0000158241
AT0000158258,AT0000158258
AT0000172747,AT0000172747
AT0000173026,AT0000173026
AT0000174560,AT0000174560
AT0000176219,AT0000176219
AT0000212535,AT0000212535
